SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,HAS_PYRADINONE
CNCc1ccc(=O)[nH]c1C,0.40272,2,2,4,44.89,23,44.563400000000016,True,False,False,False,152.1970000000001,False,False,True
CCOc1c(C(=O)O)cc(C)[nH]c1=O,0.7802199999999997,2,4,5,79.39,25,49.92800000000001,True,False,False,False,197.19000000000008,False,False,True
Cc1ccc(=O)n(CC(=O)O)c1,0.2413199999999997,1,4,3,59.3,21,43.07480000000001,True,False,False,False,167.16400000000007,False,False,True
CCOc1ccc2[nH]c(=O)c(CNCc3ccco3)cc2c1,2.8096000000000014,2,4,7,67.26,40,84.98940000000003,True,False,False,False,298.3419999999997,False,False,True
CCOC(=O)c1cc(C)[nH]c(=O)c1OCc1ccccc1,2.43902,1,4,7,68.39,38,78.53020000000004,True,False,False,False,287.31499999999966,False,False,True
O=c1ccc(Br)cn1Cc1ccc(Cl)cc1,3.3125000000000018,0,2,2,22.0,25,68.95600000000002,True,False,False,False,298.56699999999984,False,False,True
CCCCOCCn1cc(N)ccc1=O,1.2472,1,4,8,57.25,33,60.84140000000003,True,False,False,False,210.27700000000013,False,False,True
Nc1ccc(=O)n(CCc2cccs2)c1,1.7346999999999997,1,4,4,48.02,27,63.13740000000002,True,False,False,False,220.29700000000008,False,False,True
NC(=O)c1cc(Cl)cn(Cc2ccc(Cl)cc2)c1=O,2.3023,1,3,3,65.09,29,74.78390000000002,True,False,False,False,297.14099999999985,False,False,True
CCOCn1cc(N)c(C)cc1=O,0.7329200000000003,1,4,6,57.25,27,51.47740000000002,True,False,False,False,182.22300000000013,False,False,True
COc1ccccc1-c1cc(C(=O)O)cc(=O)n1C,1.7590999999999997,1,5,5,68.53,32,70.63030000000002,True,False,False,False,259.26099999999997,False,False,True
O=c1[nH]c2ccccc2cc1CO,1.0204,2,2,2,53.09,22,50.491500000000016,True,False,False,False,175.18700000000004,False,False,True
Cc1cccc2cc(CNCc3ccco3)c(=O)[nH]c12,2.7193200000000006,2,3,5,58.03,36,78.55740000000003,True,False,False,False,268.31599999999975,False,False,True
CCn1c(=O)c(C=O)cc2ccc(C)cc21,2.14232,0,3,4,39.07,29,64.00650000000003,True,False,False,False,215.25200000000007,False,False,True
CC(C)NC(=O)Cn1cccc(C(=O)O)c1=O,0.0710999999999996,2,5,6,88.4,31,60.94000000000002,True,False,False,False,238.2430000000001,False,False,True
COc1cc2[nH]c(=O)cc(Cl)c2cc1OC,2.1986999999999997,1,3,4,51.32000000000001,26,62.682700000000025,True,False,False,False,239.65800000000007,False,False,True
Cc1cc(=O)[nH]c2c(C)c(Cl)ccc12,2.7983400000000005,1,1,2,32.86,24,59.052700000000016,True,False,False,False,207.66000000000005,False,False,True
Cc1cccc2cc(CNCCCO)c(=O)[nH]c12,1.3085199999999997,3,3,7,65.12,36,72.71520000000002,True,False,False,False,246.31000000000017,False,False,True
C#CCCNC(=O)c1cccn(C)c1=O,0.1383999999999998,1,3,4,51.1,27,57.466200000000015,True,False,False,False,204.2290000000001,False,False,True
CNCc1cc2cccc3c2n(c1=O)CC3,1.277,1,3,3,34.03,30,64.67570000000002,True,False,False,False,214.2680000000001,False,False,True
O=c1ccc(-c2nc(-c3cccc(Cl)c3)no2)c[nH]1,2.7453000000000003,1,4,2,71.78,27,70.8007,True,False,False,False,273.6789999999998,False,False,True
O=c1[nH]cc(Cc2ccc(F)cc2)cc1[N+](=O)[O-],2.013,1,3,3,76.0,27,62.92310000000001,True,False,False,False,248.213,False,False,True
O=C(O)c1cccn(Cc2ccc(Cl)c(Cl)c2)c1=O,2.901600000000002,1,4,3,59.3,28,73.22530000000002,True,False,False,False,298.1249999999999,False,False,True
CCn1c(=O)c(CCN)cc2ccccc21,1.5225999999999993,1,3,5,48.02,32,66.64040000000003,True,False,False,False,216.2840000000001,False,False,True
Cc1c(C(=O)O)ccc(=O)n1C,0.3919199999999999,1,4,3,59.3,21,43.379300000000015,True,False,False,False,167.16400000000007,False,False,True
Cc1cc(C)c(S(=O)(=O)c2ccccc2)c(=O)[nH]1,1.82454,1,3,4,67.0,31,68.43050000000002,True,False,False,False,263.31799999999987,False,False,True
O=C(O)c1cc2c([nH]c1=O)CCCC2O,0.4428000000000001,3,4,2,90.39,26,51.91980000000001,True,False,False,False,209.20100000000008,False,False,True
CC(C)(C)c1ccc(CN)c(=O)[nH]1,1.1311,2,2,2,58.88,29,53.65410000000002,True,False,False,False,180.25100000000015,False,False,True
CCCn1nc2c(c(C)cc(=O)n2CCC(=O)O)c1C,1.6995399999999998,1,6,8,77.12,39,76.01080000000003,True,False,False,False,277.3239999999996,False,False,True
Cc1cc(C2CCCCN2C=O)c[nH]c1=O,1.3667199999999995,1,2,2,53.17,32,61.161700000000025,True,False,False,False,220.27200000000013,False,False,True
Cc1cc(C)n(N)c(=O)c1,0.17894,1,3,3,48.02,20,40.32640000000001,True,False,False,False,138.1700000000001,False,False,True
CCCn1cc2c(C(F)(F)F)cc(=O)[nH]c2n1,2.1534,1,3,3,50.68,27,55.64670000000001,True,False,False,False,245.2040000000001,False,False,True
COC(=O)c1cc2cnc(OC)nc2[nH]c1=O,0.1133,1,6,4,94.17,26,58.05020000000002,True,False,False,False,235.19900000000007,False,False,True
CCn1c(=O)cc(O)c2cc(C)ccc21,2.03542,1,3,4,42.23,28,60.283800000000035,True,False,False,False,203.24100000000007,False,False,True
O=C(O)c1cc2ccc(Br)cc2[nH]c1=O,1.9887999999999997,2,3,1,70.16,21,59.228,True,False,False,False,268.06599999999986,False,False,True
O=c1c(CN2CCNCC2)cc2cccc3c2n1CCC3,1.3528999999999995,1,4,2,37.27,42,84.67570000000005,True,False,False,False,283.3749999999996,False,False,True
CNC(=O)CCCn1cccc(N)c1=O,-0.0433000000000008,2,4,6,77.12,30,58.41510000000002,True,False,False,False,209.24900000000017,False,False,True
CC(C)(C)c1cc(C(F)(F)F)c(C#N)c(=O)[nH]1,2.5628800000000007,1,2,0,56.65,28,55.47970000000002,True,False,False,False,244.2160000000001,False,False,True
CCCn1c(O)cc(C)c(C#N)c1=O,1.144,1,4,5,66.02000000000001,26,52.10980000000002,True,False,False,False,192.2180000000001,False,False,True
COc1ccc(Cn2c(C)cc(O)cc2=O)cc1OC,1.92782,1,5,8,60.69,37,75.75180000000003,True,False,False,False,275.30399999999963,False,False,True
COC(=O)C(C)(O)Cn1cc(Br)ccc1=O,0.5347999999999995,1,5,6,68.53,28,61.04180000000002,True,False,False,False,290.1129999999998,False,False,True
Cc1cc(=O)n(C(C)C)c2c(C)cccc12,3.1992400000000014,0,2,5,22.0,33,68.06700000000004,True,False,False,False,215.2960000000001,False,False,True
Cc1ccc2cc(CNCc3ccco3)c(=O)[nH]c2c1,2.7193200000000006,2,3,5,58.03,36,78.55740000000002,True,False,False,False,268.31599999999975,False,False,True
COCCn1c(C)cc(C)c(C(=O)O)c1=O,0.8097400000000001,1,5,7,68.53,31,59.01130000000003,True,False,False,False,225.2440000000001,False,False,True
COc1ccc2cc(C=O)c(=O)[nH]c2c1,1.3492,1,3,3,59.16,24,56.50820000000001,True,False,False,False,203.1970000000001,False,False,True
O=c1c(Cc2ccccc2)c(O)ccn1CCc1cnc[nH]1,2.1105,2,4,6,70.91,39,83.90650000000004,True,False,False,False,295.34199999999964,False,False,True
Nc1ccn(CCn2ccccc2=O)n1,0.3271999999999999,1,5,4,65.84,27,57.341400000000014,True,False,False,False,204.2330000000001,False,False,True
O=c1c(Cc2ccc(F)cc2)c(O)ccn1C1CC1,2.6187000000000005,1,3,4,42.23,33,69.84380000000003,True,False,False,False,259.28,False,False,True
O=C(O)c1ccc(=O)n(Cc2c(Cl)cccc2Cl)c1,2.901600000000001,1,4,3,59.3,28,73.22530000000002,True,False,False,False,298.12499999999983,False,False,True
O=C(O)c1cc(Cl)c(=O)n(Cc2ccccc2)c1,2.2482000000000006,1,4,3,59.3,28,68.21530000000001,True,False,False,False,263.67999999999984,False,False,True
O=c1[nH]ccc2cc(C3CC3)cc(F)c12,2.544600000000001,1,1,1,32.86,25,56.501700000000014,True,False,False,False,203.21600000000004,False,False,True
Cc1ccn(Cc2csc(C)n2)c(=O)c1,1.96994,0,4,4,34.89,27,61.39200000000002,True,False,False,False,220.29700000000008,False,False,True
O=C(O)c1ccc(=O)n(Cc2cccc(C(F)(F)F)c2)c1,2.613600000000001,1,4,3,59.3,31,68.2073,True,False,False,False,297.2319999999998,False,False,True
Cn1c2c(ccc1=O)CCCC2,1.2641,0,2,1,22.0,25,48.325000000000024,True,False,False,False,163.22000000000008,False,False,True
COc1ccc(-c2ccc(C#N)c(=O)[nH]2)cc1,1.92218,1,3,3,65.88,27,63.76570000000002,True,False,False,False,226.23500000000007,False,False,True
O=C(O)c1cccn(OCc2cccc3ccccc23)c1=O,2.3285,1,5,4,68.53,35,81.89330000000005,True,False,False,False,295.29399999999976,False,False,True
O=c1cc(OCc2ccccc2)cc[nH]1,1.9539,1,2,3,42.09,26,57.83670000000003,True,False,False,False,201.22500000000008,False,False,True
N#Cc1cc2c([nH]c1=O)CCCC2,1.12538,1,2,0,56.65,23,48.41970000000001,True,False,False,False,174.20300000000006,False,False,True
O=C(O)c1ccc(=O)n(Cc2cccs2)c1,1.6563,1,5,3,59.3,25,61.08230000000002,True,False,False,False,235.26400000000007,False,False,True
Cc1ccc2[nH]c(=O)c(CNCc3ccco3)cc2c1,2.7193200000000006,2,3,5,58.03,36,78.55740000000002,True,False,False,False,268.31599999999975,False,False,True
O=C(O)c1ccc(=O)n(CCOc2ccccc2Cl)c1,2.2789,1,5,5,68.53,32,74.60830000000001,True,False,False,False,293.70599999999973,False,False,True
Cn1ccc(C(=O)c2cccc(N)c2)cc1=O,1.1985,1,4,4,65.09,29,65.96990000000001,True,False,False,False,228.2510000000001,False,False,True
Cc1cc(C)n(N)c(=O)c1C(N)=O,-0.7221599999999997,2,4,4,91.11,24,48.8443,True,False,False,False,181.1950000000001,False,False,True
N#CCCCCn1cc(N)ccc1=O,1.12438,1,4,5,71.81,27,54.578400000000016,True,False,False,False,191.2340000000001,False,False,True
Nc1ccc2c(=O)[nH]ccc2c1,1.1103,2,2,1,58.88,20,48.981100000000005,True,False,False,False,160.17600000000004,False,False,True
COc1ccc2[nH]c(=O)cc(C(F)(F)F)c2c1,2.5555000000000003,1,2,2,42.09,25,56.1227,True,False,False,False,243.18400000000003,False,False,True
Cc1cc(=O)[nH]cc1C1=NCCCC1,1.65632,1,2,2,45.22,28,57.054700000000025,True,False,False,False,190.2460000000001,False,False,True
O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OCO3,2.2756,1,3,0,51.32000000000001,24,55.69370000000002,True,False,False,False,257.167,False,False,True
COC(=O)c1c[nH]c(=O)c([N+](=O)[O-])c1O,-0.2247000000000001,2,6,4,122.53000000000002,21,46.7214,True,False,False,False,214.13300000000004,False,False,True
CCCn1c(C)c(C(C)=O)cc(C(=O)O)c1=O,1.4675200000000002,1,5,7,76.37,32,62.693800000000024,True,False,False,False,237.2550000000001,False,False,True
Cn1ccc(OCc2ccccc2)cc1=O,1.9643,0,3,4,31.23,29,62.45700000000003,True,False,False,False,215.25200000000007,False,False,True
C#CCn1c(=O)c([N+](=O)[O-])cc2ccccc21,1.5429,0,4,2,65.14,25,63.69540000000002,True,False,False,False,228.20700000000005,False,False,True
CCn1nc2[nH]c(=O)cc(C(F)F)c2c1C,1.99052,1,3,4,50.68,27,55.72170000000001,True,False,False,False,227.21400000000008,False,False,True
CC(=O)Oc1c(C)cc(C)c2ccc(=O)[nH]c12,2.07024,1,3,4,59.16,30,65.35170000000002,True,False,False,False,231.2510000000001,False,False,True
Cn1c(-c2ccc(=O)[nH]c2)nc2cc(Cl)ccc21,2.5820000000000007,1,3,2,50.68,28,71.78070000000001,True,False,False,False,259.69599999999997,False,False,True
CSc1nnc(-c2ccc(=O)n(Cc3ccccc3)c2)o1,2.6685000000000008,0,6,5,60.92,34,81.31900000000003,True,False,False,False,299.3549999999998,False,False,True
COc1ccc2cc(/C(N)=N/O)c(=O)n(C)c2c1,0.6416,2,5,5,89.84,31,68.25190000000002,True,False,False,False,247.25400000000008,False,False,True
Cc1nc2ncnn2c2ccn(Cc3ccccc3)c(=O)c12,1.7959199999999995,0,6,3,65.08,35,82.82900000000004,True,False,False,False,291.31399999999974,False,False,True
Cc1cc(C(F)(F)F)c(C#N)c(=O)n1N,0.7609999999999999,1,4,2,71.81,21,45.3064,True,False,False,False,217.1500000000001,False,False,True
O=C(COc1cc(=O)[nH]c2ccccc12)c1ccccc1,2.7898000000000014,1,3,4,59.16,34,80.83620000000002,True,False,False,False,279.29499999999973,False,False,True
O=c1[nH]ccc2ccn(CC3CC3)c12,1.7396,1,2,2,37.79,26,55.28270000000002,True,False,False,False,188.23000000000008,False,False,True
CCc1ccc2[nH]c(=O)cc(C(F)F)c2c1,3.028100000000001,1,1,3,32.86,27,58.90370000000001,True,False,False,False,223.2220000000001,False,False,True
Cc1ccc2cc(C#N)c(=O)n(C)c2c1,1.7186,0,3,2,45.79,25,58.64100000000001,True,False,False,False,198.22500000000008,False,False,True
Cc1ccc2c(c1)c(C(=O)O)cc(=O)n2C,1.5451199999999998,1,4,3,59.3,27,60.885300000000015,True,False,False,False,217.22400000000007,False,False,True
Cn1ccc(-c2ccccc2)c(C#N)c1=O,1.9239799999999996,0,3,2,45.79,26,61.834000000000024,True,False,False,False,210.23600000000005,False,False,True
Cc1cc(=O)[nH]cc1C1CCCN1C,1.45002,1,2,3,36.1,30,56.404700000000034,True,False,False,False,192.26200000000017,False,False,True
O=C(Cn1ccccc1=O)c1ccccc1,1.7312,0,3,3,39.07,27,61.474500000000035,True,False,False,False,213.23600000000008,False,False,True
NCC1CCCN(C(=O)c2ccc(=O)[nH]c2)C1,0.1858000000000004,2,3,3,79.19,34,64.74460000000002,True,False,False,False,235.28700000000012,False,False,True
Cc1cc(C)n(C2CCCCC2)c(=O)c1C#N,2.8420200000000015,0,3,3,45.79,35,67.01300000000003,True,False,False,False,230.31100000000015,False,False,True
Cc1ccc(=O)[nH]c1CC(=O)O,0.3104199999999999,2,3,3,70.16,21,43.139500000000005,True,False,False,False,167.16400000000007,False,False,True
NC(=S)Nn1ccc2c(cnc3ncnn32)c1=O,-0.7737000000000005,2,7,1,103.13,25,68.6941,True,False,False,False,261.2699999999999,False,False,True
COC(=O)c1cccn(Cc2ccc(F)c(F)c2)c1=O,1.9614,0,4,4,48.3,31,67.50150000000001,True,False,False,False,279.24199999999973,False,False,True
O=c1[nH]c2ccc([N+](=O)[O-])cc2cc1O,1.1419,2,4,2,96.23,21,52.887900000000016,True,False,False,False,206.157,False,False,True
CCOCC(=O)NCc1nc(-c2cc[nH]c(=O)c2)no1,0.0775999999999999,2,6,7,110.11,34,68.69440000000002,True,False,False,False,278.2679999999997,False,False,True
Cc1cc(-c2ccc(C(=O)O)s2)c[nH]c1=O,2.1100199999999996,2,4,3,70.16,25,62.07200000000001,True,False,False,False,235.26400000000007,False,False,True
Cn1c(=S)n(C)c2c(C(F)(F)F)cc(=O)[nH]c21,1.9533899999999995,1,4,2,42.72,25,58.3467,True,False,False,False,263.2439999999998,False,False,True
CCN1CCCCC1c1c[nH]c(=O)c(C)c1,2.23022,1,2,4,36.1,36,65.63870000000003,True,False,False,False,220.31600000000017,False,False,True
Cn1cccc1C(=O)NCc1nc(-c2cc[nH]c(=O)c2)no1,0.6933999999999999,2,6,5,105.81,35,76.9379,True,False,False,False,299.28999999999974,False,False,True
Cc1cc(=O)[nH]cc1CCO,0.2181199999999999,2,2,4,53.09,22,42.589500000000015,True,False,False,False,153.1810000000001,False,False,True
O=c1ccc2c([nH]1)CN(Cc1ccccc1)CC2,1.9332,1,2,2,36.1,34,71.32270000000003,True,False,False,False,240.30600000000013,False,False,True
CC(C)n1c2c(ccc1=O)C(=O)CCC2,1.9482,0,3,3,39.07,30,58.35550000000003,True,False,False,False,205.25700000000012,False,False,True
COC(=O)c1cc2c([nH]c1=O)CCC2,0.6501999999999999,1,3,2,59.16,25,50.42720000000001,True,False,False,False,193.20200000000008,False,False,True
O=C(O)c1ccc2ccc(=O)[nH]c2c1,1.2263,2,3,1,70.16,21,51.528000000000006,True,False,False,False,189.17000000000004,False,False,True
O=c1ccc2c([nH]1)CCCCCC2,2.0339,1,1,0,32.86,28,52.938700000000026,True,False,False,False,177.24700000000013,False,False,True
Cc1ccc(C(=O)N2CCc3[nH]c(=O)c(C#N)cc3C2)s1,1.815,1,4,2,76.96000000000001,34,79.27820000000001,True,False,False,False,299.35499999999973,False,False,True
O=c1[nH]cccc1C1CCCCN1,1.1895,2,2,1,44.89,27,51.657400000000024,True,False,False,False,178.2350000000001,False,False,True
CCOC(=O)c1ccc(=O)[nH]c1C,0.86002,1,3,4,59.16,24,47.756200000000014,True,False,False,False,181.1910000000001,False,False,True
CCOC(=O)c1cc(C)n(C)c(=O)c1O,0.57602,1,5,6,68.53,28,54.04130000000002,True,False,False,False,211.21700000000007,False,False,True
[N-]=[N+]=NCCn1ccccc1=O,1.1586,0,3,3,70.76,20,44.71500000000002,True,False,False,False,164.16800000000006,False,False,True
N#Cc1ccc(-c2cccc(C(F)(F)F)c2)[nH]c1=O,2.93238,1,2,1,56.65,26,62.2157,True,False,False,False,264.2059999999998,False,False,True
COc1c[nH]c(=O)c2cc(Cl)ccc12,2.1901,1,2,2,42.09,22,56.13070000000002,True,False,False,False,209.6320000000001,False,False,True
NCc1cc2c([nH]c1=O)CCCCC2,1.1024999999999994,2,2,2,58.88,30,56.21310000000002,True,False,False,False,192.2620000000001,False,False,True
O=c1cc(O)c2c([nH]1)CCN(Cc1ccccc1)C2,1.6388,2,3,3,56.33,35,72.98750000000003,True,False,False,False,256.3050000000001,False,False,True
O=C(O)Cc1cc2ccccc2[nH]c1=O,1.1552,2,3,2,70.16,24,55.90850000000001,True,False,False,False,203.1970000000001,False,False,True
O=Cc1cc2ccc(Cl)cc2[nH]c1=O,1.994,1,2,1,49.93,20,54.9662,True,False,False,False,207.61600000000004,False,False,True
N#Cc1ccc(=O)[nH]c1-c1ccccc1Cl,2.566980000000001,1,2,1,56.65,23,62.223700000000015,True,False,False,False,230.654,False,False,True
O=C(O)c1ccc(=O)n(CC(=O)N2CCCCC2)c1,0.5589999999999997,1,5,3,79.61,35,68.09230000000002,True,False,False,False,264.2809999999999,False,False,True
Cc1cc(Cl)cc(=O)n1CCCN(C)C,1.76182,0,3,7,25.24,32,63.62000000000003,True,False,False,False,228.72300000000013,False,False,True
Cn1ccc2c([N+](=O)[O-])cccc2c1=O,1.4467,0,4,2,65.13999999999999,23,55.84340000000002,True,False,False,False,204.18500000000003,False,False,True
Cc1cc2c(N)cccc2c(=O)[nH]1,1.4187199999999998,2,2,2,58.88,23,53.71810000000001,True,False,False,False,174.2030000000001,False,False,True
Cc1cc(C)c2ccc(=O)[nH]c2c1,2.14494,1,1,2,32.86,24,54.04270000000002,True,False,False,False,173.21500000000006,False,False,True
Cc1cc(C)c(C(C)N)c(=O)[nH]1,1.01144,2,2,5,58.88,26,49.13910000000001,True,False,False,False,166.22400000000013,False,False,True
O=C(O)c1cc(C2CC2)[nH]c(=O)c1,0.9505,2,3,2,70.16,22,45.99700000000001,True,False,False,False,179.17500000000004,False,False,True
CCOC(=O)C1CCN(C(=O)c2ccn(C)c(=O)c2)CC1,0.8005999999999998,0,5,5,68.61,41,76.94350000000003,True,False,False,False,292.33499999999964,False,False,True
CCC(C)Cn1cc(N)ccc1=O,1.4766,1,3,6,48.02,29,54.56940000000002,True,False,False,False,180.25100000000015,False,False,True
Cc1c(C=O)c(N2CCC(C)CC2)n(C)c(=O)c1C#N,1.6142,0,5,5,66.1,39,77.13350000000003,True,False,False,False,273.3359999999997,False,False,True
CCOC(=O)c1cc(=O)[nH]c2nn(C)c(C)c12,0.7467199999999998,1,5,5,76.98000000000002,30,62.02820000000001,True,False,False,False,235.24300000000008,False,False,True
CCn1cc(C(=O)O)ccc1=O,0.5663999999999998,1,4,3,59.3,21,43.33530000000001,True,False,False,False,167.16400000000004,False,False,True
CCN(CC)CCCn1cccc(C(=O)O)c1=O,1.2784,1,5,9,62.54,38,70.06630000000004,True,False,False,False,252.31400000000016,False,False,True
CC(C)Cn1ccc(C(=O)O)cc1=O,1.2025,1,4,5,59.3,27,52.49930000000002,True,False,False,False,195.2180000000001,False,False,True
CCn1c(=O)c(CNCC2CCCO2)cc2ccccc21,2.29,1,4,6,43.260000000000005,43,84.56270000000005,True,False,False,False,286.37499999999955,False,False,True
COc1cc2cc(/C=C/C(=O)O)c(=O)n(C)c2cc1OC,1.6534999999999995,1,6,7,77.76,36,78.96280000000003,True,False,False,False,289.2869999999997,False,False,True
O=c1cc(CCl)c2ccccc2[nH]1,2.2668999999999997,1,1,1,32.86,21,54.12570000000001,True,False,False,False,193.63300000000007,False,False,True
COC(=O)c1cc(Cl)c(=O)n(Cc2ccccc2)c1,2.3366000000000007,0,4,4,48.3,31,72.59550000000003,True,False,False,False,277.70699999999977,False,False,True
Cc1cc(=O)[nH]c2c1c(C)nn2-c1ccccc1,2.33064,1,3,3,50.68,31,71.16470000000002,True,False,False,False,239.27800000000008,False,False,True
Cc1c(F)cc2ccc(=O)[nH]c2c1[N+](=O)[O-],1.8838199999999992,1,3,2,76.0,23,55.918099999999995,True,False,False,False,222.17500000000004,False,False,True
Nc1cccn(CCOCC(F)(F)F)c1=O,1.0094,1,4,5,57.25,27,51.988400000000006,True,False,False,False,236.19300000000004,False,False,True
COc1cc2cc(C=O)c(=O)[nH]c2cc1OC,1.3578,1,4,5,68.39,28,63.06020000000002,True,False,False,False,233.22300000000007,False,False,True
C#CCNC(=O)c1ccc(=O)[nH]c1,-0.2621000000000001,2,2,2,61.96,21,48.22890000000001,True,False,False,False,176.17500000000007,False,False,True
O=C(O)c1cccn(OCc2ccc(F)cc2)c1=O,1.3144,1,5,4,68.53,29,64.34530000000001,True,False,False,False,263.2239999999998,False,False,True
COCCn1ccc2c(O)cccc2c1=O,1.3534999999999997,1,4,5,51.46,29,61.748800000000024,True,False,False,False,219.2400000000001,False,False,True
O=C(O)CCn1ccc2ncncc2c1=O,0.2662000000000002,1,6,3,85.07999999999998,25,56.05080000000002,True,False,False,False,219.20000000000005,False,False,True
CCc1c[nH]c(=O)c([N+](=O)[O-])c1O,0.5510999999999997,2,4,4,96.23,21,44.75990000000001,True,False,False,False,184.15100000000007,False,False,True
COC(=O)c1ccc(-c2ccccc2Cl)[nH]c1=O,2.4818999999999996,1,3,3,59.16,28,68.84820000000002,True,False,False,False,263.67999999999984,False,False,True
CCOC(=O)c1ccc(C)[nH]c1=O,0.86002,1,3,4,59.16,24,47.756200000000014,True,False,False,False,181.1910000000001,False,False,True
CCCCCCCn1cccc(C(=O)O)c1=O,2.5169000000000006,1,4,8,59.3,36,66.42030000000004,True,False,False,False,237.29900000000015,False,False,True
CCN(CC)CCn1cccc(N)c1=O,0.7723,1,4,8,51.26,34,62.90240000000003,True,False,False,False,209.29300000000015,False,False,True
Cc1cc2cccc(O)c2[nH]c1=O,1.5421200000000002,2,2,2,53.09,22,50.970500000000015,True,False,False,False,175.18700000000004,False,False,True
CCOc1cccc2ccc(=O)[nH]c12,1.9267999999999996,1,2,3,42.09,25,55.73770000000002,True,False,False,False,189.21400000000008,False,False,True
CCOC(=O)c1c2c(c[nH]c1=O)CC(C)CC2,1.6764,1,3,4,59.16,34,64.20820000000002,True,False,False,False,235.2830000000001,False,False,True
Cc1cc(C)n(CC(=O)N(C)C)c(=O)c1N,0.1355400000000003,1,4,7,68.33,33,63.282400000000024,True,False,False,False,223.27600000000012,False,False,True
O=C(NCc1nc(-c2cc[nH]c(=O)c2)no1)c1ccoc1,0.9478999999999996,2,6,4,114.02,31,70.23290000000001,True,False,False,False,286.2469999999998,False,False,True
CC1Cc2cccc3cc(/C=C/C(=O)O)c(=O)n1c23,2.2163999999999997,1,4,3,59.3,32,73.29280000000003,True,False,False,False,255.27300000000008,False,False,True
O=c1ccc(-c2nc(-c3cnccn3)no2)c[nH]1,0.8818999999999997,1,6,2,97.56,25,61.3807,True,False,False,False,241.21000000000004,False,False,True
COc1ccc2cc(C)c(=O)[nH]c2c1,1.84512,1,2,3,42.09,25,55.857700000000015,True,False,False,False,189.21400000000008,False,False,True
COC(=O)c1cccn(Cc2ccccc2Cl)c1=O,2.3366,0,4,4,48.3,31,72.59550000000003,True,False,False,False,277.70699999999977,False,False,True
Cc1ccc(Br)c2ccc(=O)[nH]c12,2.5990200000000003,1,1,1,32.86,21,57.0057,True,False,False,False,238.0840000000001,False,False,True
Cn1c(=S)n(C)c2c(C(F)F)cc(=O)[nH]c21,1.8721899999999996,1,4,3,42.72,25,58.30170000000001,True,False,False,False,245.25400000000005,False,False,True
O=C1CCCc2[nH]c(=O)cc(C(F)(F)F)c21,1.9127,1,2,0,49.93,24,49.333200000000005,True,False,False,False,231.17300000000003,False,False,True
CCc1nc2ncc3c(=O)n(N)ccc3n2n1,-0.2846000000000006,1,7,3,91.1,27,62.07640000000001,True,False,False,False,230.2310000000001,False,False,True
Cn1c2c(cc(Br)c1=O)CCCC2,2.0266,0,2,1,22.0,25,56.02500000000002,True,False,False,False,242.11600000000007,False,False,True
Cc1cccc2cc(CCCl)c(=O)[nH]c12,2.61782,1,1,3,32.86,27,63.72970000000002,True,False,False,False,221.6870000000001,False,False,True
O=C(O)c1cccn(Cc2ccccc2F)c1=O,1.7339,1,4,3,59.3,28,63.163300000000014,True,False,False,False,247.22500000000005,False,False,True
CC(C)=CCn1cc(Br)ccc1=O,2.577000000000001,0,2,4,22.0,25,57.83300000000003,True,False,False,False,242.1160000000001,False,False,True
CCOC(=O)c1ccc(-c2ccccc2Cl)[nH]c1=O,2.8720000000000008,1,3,4,59.16,31,73.46520000000002,True,False,False,False,277.70699999999977,False,False,True
Cc1cc(C)c(S(=O)(=O)c2cccc(Cl)c2)c(=O)[nH]1,2.4779400000000003,1,3,4,67.0,31,73.44050000000003,True,False,False,False,297.76299999999975,False,False,True
O=c1ccc2cc(OC(F)(F)F)ccc2[nH]1,2.4266999999999994,1,2,1,42.09,22,51.251700000000014,True,False,False,False,229.157,False,False,True
O=C(O)Cn1cc([N+](=O)[O-])ccc1=O,-0.1588999999999998,1,6,3,102.44,20,44.99220000000001,True,False,False,False,198.13400000000004,False,False,True
COC(=O)c1ccc(=O)[nH]c1-c1cccc(Cl)c1,2.4819000000000004,1,3,3,59.16,28,68.84820000000002,True,False,False,False,263.67999999999984,False,False,True
O=C(NCC1CCCNC1)c1ccc(=O)[nH]c1,0.1042999999999994,3,3,3,73.99000000000001,34,64.98960000000002,True,False,False,False,235.28700000000012,False,False,True
CN(C)CCn1cccc(C(=O)O)c1=O,0.1081,1,5,6,62.54,29,56.21530000000003,True,False,False,False,210.2330000000001,False,False,True
O=c1c(CNCc2ccco2)cc2cccc3c2n1CCC3,2.8305000000000007,1,4,4,47.17,40,85.78070000000004,True,False,False,False,294.35399999999964,False,False,True
Cc1cccc(C2CC(=O)c3cc(C(=O)O)c(=O)[nH]c3C2)c1,2.29422,2,4,3,87.22999999999999,37,80.59350000000002,True,False,False,False,297.3099999999997,False,False,True
Cc1[nH]c(=O)ccc1C1CCCCN1C,1.84012,1,2,3,36.1,33,61.02170000000004,True,False,False,False,206.28900000000013,False,False,True
COc1ccc(-c2noc(-c3ccc(=O)[nH]c3)n2)cc1OC,2.1091,1,6,6,90.24,35,78.89470000000001,True,False,False,False,299.2859999999998,False,False,True
