SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H
O=c1[nH]c2nc(S)nnc2c2ccccc12,1.1549999999999998,2,5,1,71.53,22,62.711700000000015,False
COc1ccc(-c2c3c([nH]c(=O)c2C#N)CCCC3)cc1,2.800980000000001,1,3,3,65.88,37,80.40770000000002,False
Cc1nc2c(F)cccc2c(Cl)c1C,3.644140000000002,0,1,2,12.89,23,56.185000000000024,False
Cc1cc(Cl)c2nc(C)c(C)c(Cl)c2c1,4.466860000000002,0,1,3,12.89,26,65.97400000000002,False
CC(C)Cn1cnc2c(N)nc3ccccc3c21.Cl,3.2445000000000017,1,4,5,56.73,36,81.53240000000002,False
Brc1c2ccccc2nc2ccccc12,4.150500000000002,0,1,0,12.89,23,66.94900000000003,False
O=C(NCCNCCO)c1c(O)c2ccccc2[nH]c1=O,-0.4546000000000005,5,5,8,114.45,38,78.52220000000001,False
COC(=O)c1c(C)c2c([nH]c1=O)CCCC2=O,0.98892,1,4,3,76.23,30,60.40770000000001,False
CCc1nc(N)c(C#N)c(-c2cccc(Cl)c2)c1C,3.726700000000002,1,3,5,62.7,33,77.92540000000002,False
Cc1nc2ccc(Br)cc2c(Cl)c1C,4.267540000000001,0,1,2,12.89,23,63.92700000000002,False
Clc1c2ccccc2nc2ccccc12,4.041400000000002,0,1,0,12.89,23,64.25900000000003,False
Cc1c(C#N)c(Cl)nc2c1COCC2,1.9878,0,3,1,45.91,23,52.05900000000002,False
CC(=O)c1c(O)c2ccccc2n(-c2ccccc2)c1=O,2.898900000000001,1,4,4,59.3,34,81.21430000000004,False
O=Cc1nc2ccccc2c2ccccc12,3.2005000000000017,0,2,1,29.96,25,64.63650000000004,False
N#CCc1c(C#N)c(N)nc(Nc2ccccc2)c1C#N,2.2168399999999995,2,6,4,122.31,31,77.12110000000001,False
CCOC(=O)c1nc2c(OC)cccc2c(O)c1C,2.43412,1,5,7,68.65,34,70.65330000000003,False
Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,3.4307000000000016,2,2,2,58.88,30,79.42710000000002,False
CNc1c(N)c(Cl)nc(Cl)c1N,1.5944999999999998,3,4,4,76.96,20,52.628499999999995,False
Cc1ccc2nc(C)c(C(C)C)c(N)c2c1,3.557240000000001,1,2,6,38.91,34,69.71840000000002,False
Cc1nc2[nH]ccc2c(C)c1Br,2.942240000000001,1,1,2,28.68,21,53.26770000000002,False
CCCCc1c(C)c(C#N)c2[nH]c3ccccc3n2c1=O,3.3035000000000014,1,3,5,61.059999999999995,38,83.58770000000004,False
Cc1nc2ccc(C(=O)O)cc2c(O)c1CN(C)C,2.0086199999999996,2,5,7,73.66,35,72.49510000000004,False
CC(=O)c1c(C(=O)O)c2ccccc2n(C)c1=O,1.4393,1,5,4,76.37,29,66.15280000000001,False
CCCCCCCc1c(O)c2ccccc2[nH]c1=O,3.7466000000000026,2,2,8,53.09,40,78.69650000000003,False
CCc1c(C#N)c(S)nc2c1C(=O)CC(C)(C)C2,2.959480000000001,1,4,5,53.75,34,72.01450000000003,False
Cc1c(-c2ccc(O)cc2)nc2ccccc2c1C(=O)O,3.614020000000002,2,4,4,70.42,34,80.54010000000005,False
CCc1c(C)nc2ccccc2c1Nc1ccccc1,4.849220000000003,1,2,5,24.92,38,85.58270000000005,False
O=C(Cl)c1c2ccccc2nc2ccccc12,3.767000000000002,0,2,1,29.96,25,69.43250000000003,False
O=c1[nH]c2ccc(Br)cc2c2ccccc12,3.4438000000000013,1,1,0,32.86,24,69.77470000000002,False
Cc1nc2ccc(Br)cc2c(O)c1Cl,3.6647200000000018,1,2,2,33.120000000000005,21,60.85480000000002,False
Cc1nc(Br)c(C#N)c(C)c1C,2.641040000000001,0,2,3,36.68,21,50.86300000000002,False
COC(=O)c1c2ccccc2nc2ccccc12,3.1746000000000016,0,3,2,39.19,29,70.58850000000004,False
N#Cc1c(N)c(C#N)c2[nH]c(=O)c3ccccc3n2c1=S,1.83585,2,6,1,110.86999999999998,28,80.20009999999999,False
O=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,4.730800000000003,0,2,3,29.96,36,84.49950000000001,False
O=c1[nH]c2ccccc2c(O)c1O,0.9392999999999998,3,3,2,73.32000000000001,20,47.89830000000001,False
CCCCCCCc1[nH]c2ccccc2c(=O)c1C=O,3.853500000000002,1,2,8,49.93,41,82.41920000000003,False
CN(CCO)c1nc(N)c(C#N)c(CC#N)c1C#N,-0.0982600000000006,2,7,7,133.74999999999997,31,67.75220000000002,False
O=Cc1c(Cl)c2ccccc2[nH]c1=O,1.994,1,2,1,49.93,20,54.9662,False
O=C(O)c1c(C(F)F)nc2ccccc2c1-c1ccccc1,4.537600000000003,1,3,3,50.19,33,79.09530000000002,False
Cc1ccc2c(Cl)c(Br)c(C)nc2c1C,4.575960000000002,0,1,3,12.89,26,68.66400000000002,False
O=Cc1c(Cl)c2ccccc2n(-c2ccccc2)c1=O,3.4566000000000026,0,3,2,39.07,30,79.94250000000002,False
CCc1c(O)c2ccccc2n(C)c1=O,1.806499999999999,1,3,4,42.23,28,60.23180000000003,False
CCc1c(C)nc2c(OC)cccc2c1O,2.8198200000000013,1,3,6,42.35,31,64.07480000000002,False
COCCCNc1c2c(nc3ccccc13)CCC2.Cl,3.5937000000000023,1,3,6,34.15,41,85.99870000000004,False
O=C(O)c1c2c(nc3ccccc13)CCC2,2.4217000000000004,1,3,1,50.19,27,60.72730000000002,False
COc1nc(C)c(C)c(Br)c1C,2.777960000000001,0,2,5,22.12,24,52.700000000000024,False
COc1c(C(=O)O)c(Br)c(C)n(C)c1=O,1.16302,1,5,5,68.53,25,57.63130000000001,False
Cc1nc2cc(Cl)ccc2c(Cl)c1C(C)C,4.973420000000003,0,1,4,12.89,29,70.58900000000003,False
N#Cc1c(-c2ccco2)c2c([nH]c1=S)CCCC2,3.7546700000000017,1,3,1,52.72,30,70.68570000000003,False
O=C(O)Cc1c(-c2ccccc2)c2ccccc2[nH]c1=O,2.8222000000000005,2,3,3,70.16,34,81.34450000000004,False
Cc1nc2ccccc2c(C)c1C(=O)O,2.549840000000001,1,3,3,50.19,26,58.17630000000002,False
Cc1[nH]c2c(Cl)cccc2c(=O)c1C,2.7983400000000005,1,1,2,32.86,24,59.052700000000016,False
Cc1cc2c(C)nc3ccc(C(=O)O)cc3c2o1,3.2960400000000014,1,4,3,63.33,29,67.94830000000003,False
COC(=O)c1sc2nc(C)c(C)c(C)c2c1N,2.5903600000000004,1,5,6,65.21,31,69.58290000000001,False
CCc1nc(N2CCOCC2)c(C#N)c2c1CCCC2,2.2310800000000004,0,4,3,49.150000000000006,41,78.00400000000005,False
CCCCOC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,3.5809000000000015,1,4,6,65.21,28,68.86990000000002,False
N#Cc1c(Cl)nc(C2CCCO2)c2c1CCCCC2,3.7270800000000026,0,3,1,45.91,36,73.14800000000004,False
COC(=O)c1c(O)c2ccccc2n(C)c1=O,1.0306999999999995,1,5,4,68.53,28,62.19330000000002,False
COC(=O)c1c(Cl)c(C)nc2c1c(C)nn2C,2.0251399999999995,0,5,5,57.01,29,64.33250000000001,False
Cc1[nH]c2ccccc2c(=O)c1CCC(=O)NC(C)C,2.2937200000000004,2,2,7,61.96,40,80.90540000000004,False
COc1ccc(-c2c(C#N)c(N)nc(OC)c2C#N)cc1,2.09136,1,6,6,104.95,33,76.61940000000001,False
O=C(O)c1c(O)c(Cl)nc2ccccc12,2.292,2,4,2,70.42,21,55.37710000000001,False
O=c1[nH]c2ccccc2c2[nH]ncc12,1.4044,2,2,0,61.54,21,54.22040000000001,False
Cc1[nH]c2c(F)ccc(F)c2c(=O)c1C,2.423140000000001,1,1,2,32.86,24,53.958700000000015,False
Cc1c(-c2cccc(Cl)c2)nc2ccccc2c1C(=O)O,4.5618200000000035,1,3,3,50.19,33,83.88530000000006,False
Cc1c2c(nc3ccc(C(C)(C)C)cc13)OC(C)CC2,4.5542200000000035,0,2,2,22.12,43,83.59100000000005,False
CCCCc1c(O)c2cccc3c4ccccc4n(c1=O)c23,4.091900000000003,1,3,5,41.71,39,90.14180000000006,False
Cc1ccc2nc(C)c(C(C)C)c(O)c2c1,3.680640000000002,1,2,6,33.120000000000005,33,66.97080000000003,False
CCn1c(=O)c(C(=O)NN)c(O)c2ccccc21,0.3304999999999998,3,5,5,97.35,31,67.20040000000002,False
Cc1nc2ccc([N+](=O)[O-])cc2c(C(=O)O)c1C,2.4580400000000004,1,5,4,93.33,28,64.83070000000002,False
O=C(O)c1c2c(nc3c1cnn3C1CCCC1)CCC2,2.7333000000000007,1,5,2,68.00999999999999,37,74.01730000000003,False
Cc1nc2ccccc2c(C)c1CC(=O)O.Cl,2.9005400000000017,1,3,4,50.19,31,69.80480000000003,False
COc1ccc2nc(C)c(C(C)C)c(O)c2c1,3.3808200000000017,1,3,7,42.35,34,68.78580000000002,False
Cc1nc(C(=O)NN)c2ccccc2c1C,1.45514,2,3,4,68.01,29,62.870600000000024,False
CCc1c(C)nc2ccccc2c1N,2.6878200000000003,1,2,4,38.91,28,60.27040000000003,False
Cc1ccc2nc3ccccc3c(Cl)c2c1,4.349820000000002,0,1,1,12.89,26,68.99600000000002,False
COC(=O)c1c(C)[nH]c2ccccc2c1=O,1.62312,1,3,3,59.16,27,60.64520000000002,False
CCc1c(C#N)c(S)nc2c1CCC2,2.29308,1,3,3,36.68,26,57.60700000000003,False
O=C(O)c1nc2ccccc2c2nc[nH]c12,1.8092999999999997,2,4,1,78.87,23,58.354000000000006,False
Cc1nc2ccccc2c2ccccc12,3.6964200000000016,0,1,1,12.89,26,63.98600000000003,False
Cc1nc2ccc(Cl)cc2c(Cl)c1C(C)C,4.973420000000003,0,1,4,12.89,29,70.58900000000003,False
O=Cc1c(O)c2ccccc2[nH]c1=O,1.0461999999999998,2,3,2,70.16,21,51.621000000000016,False
N#Cc1c(Cl)nc(-c2ccccc2Cl)c2c1CCC2,4.415780000000002,0,2,1,36.68,29,76.43300000000004,False
COc1ccc2c(O)c(C)c(C)nc2c1,2.565840000000001,1,3,5,42.35,28,59.43380000000002,False
Cc1c(C(=O)O)c(=O)c2cccc(Cl)c2n1C,2.1985200000000003,1,4,3,59.3,27,65.89530000000002,False
CCCc1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)O,3.609900000000002,2,4,5,70.42,33,69.36410000000002,False
CC(=O)Nc1nc(C)c(C#N)c2ccccc12,2.3733000000000004,1,3,3,65.78,28,65.49870000000003,False
CCn1c(=O)c(C(=O)O)c(O)c2ccccc21,1.4251999999999998,2,5,4,79.53,28,62.50610000000003,False
CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,3.1064000000000016,0,3,6,25.24,41,88.88500000000006,False
Cc1ccc2[nH]c3c(N)cccc3c(=O)c2c1,2.5719200000000004,2,2,2,58.88,29,71.2241,False
CCc1nc(CC)c(Cl)c(Cl)c1Cl,4.1666000000000025,0,1,4,12.89,23,58.023000000000025,False
CC(=O)c1c(O)c2ccccc2n(C(C)C)c1=O,2.4905999999999997,1,4,6,59.3,33,70.26230000000004,False
CC(=O)c1c(O)nc2ccc(Cl)cc2c1-c1ccccc1,4.463400000000003,1,3,4,50.19,33,83.8583,False
Cc1[nH]c2c(F)cc(F)cc2c(=O)c1C(C)C,3.238120000000001,1,1,4,32.86,30,63.310700000000026,False
CNc1c(N)c(Cl)nc2ccccc12,2.5121,2,3,3,50.94,24,60.71210000000002,False
Nc1ccc2c(=O)c3ccc(N)cc3[nH]c2c1,1.8457,3,3,2,84.9,28,70.89949999999999,False
Cc1noc2nc3c(c(C(=O)O)c12)CCc1ccccc1-3,2.995020000000001,1,5,2,76.22,33,76.34430000000003,False
Cc1nc2c(C(=O)O)cccc2c(O)c1CN1CCCC1,2.5428200000000007,2,5,5,73.66,39,79.61510000000004,False
COC(=O)c1c(C)nc(C)c(O)c1C(=O)OC,0.97724,1,6,7,85.72000000000001,30,58.05480000000002,False
CC(C)c1c(C#N)c(Cl)nc2c1COCC2,2.802780000000001,0,3,3,45.91,29,61.41100000000003,False
Cc1c(Cl)c(CCl)nc2c1cnn2C,2.668920000000001,0,3,3,30.71,23,57.81300000000002,False
Cc1[nH]c2ccccc2c(=O)c1CCC(=O)NCCO,0.8776199999999998,3,3,7,82.19,38,77.72220000000002,False
N#Cc1c(-c2ccccc2)c2c([nH]c1=O)CCCC2,2.7923800000000005,1,2,1,56.65,33,73.85570000000003,False
COc1nc(OC)c(OC)c(C=O)c1OC,0.9285,0,6,9,66.88,29,55.83250000000003,False
CCCc1noc2nc3c(c(C(=O)O)c12)CCC3,2.3622000000000005,1,5,4,76.22,32,64.78330000000001,False
O=c1[nH]c2ccccc2c(-c2ccccc2)c1O,2.900700000000001,2,2,2,53.09,29,71.66950000000001,False
Cc1nc2onc(C)c2c(C(=O)O)c1C,1.84626,1,5,4,76.22,25,52.974300000000014,False
COC(=O)CCc1c(C)nc2c(c1C)c(=O)[nH]n2C,0.9840399999999996,1,5,7,76.97999999999999,36,71.14570000000002,False
CC(=O)c1c2c3c(cccc3[nH]c1=O)C(=O)c1ccccc1-2,2.942100000000001,1,3,2,67.0,33,83.4417,False
N#Cc1c(N)nc2c(c1N)CC(COc1ccccc1)O2,1.5001800000000003,2,6,5,107.18,35,77.83380000000002,False
CCOC(=O)c1nc(O)c2ccccc2c1O,1.8227,2,5,5,79.65,28,61.02910000000003,False
N#Cc1c(N)nc2c(c1-c1ccccc1)CCCC2,3.081280000000002,1,3,2,62.7,34,75.44240000000002,False
Cc1nc(O)c(C(N)=O)c(O)c1Cl,0.55352,3,4,4,96.44,20,45.83150000000001,False
Cc1ncc2c(=O)[nH]c3ccccc3c2n1,1.7797199999999995,1,3,1,58.64,25,62.40170000000002,False
COC(=O)COc1nc(F)c(Cl)c(N)c1Cl,1.6615,1,5,5,74.44,23,56.13840000000001,False
CCCc1c(C#N)c(Cl)nc2c1CCC2,3.047880000000002,0,2,3,36.68,28,59.98200000000003,False
CCCc1nc2ccccc2c(C)c1C(=O)O,3.193920000000002,1,3,5,50.19,32,67.43430000000004,False
Cc1c(CCC(C)C)c(=O)n2c([nH]c3ccccc32)c1C#N,3.549500000000002,1,3,6,61.059999999999995,41,88.13470000000004,False
O=C(O)CN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N3,1.0860999999999998,2,5,2,103.78,30,74.90400000000002,False
CCNc1nc(C)c(C)c2ccccc12,3.2834400000000024,1,2,5,24.92,31,65.38070000000003,False
N#Cc1c(Cl)nc2c(c1C#N)CCCCCC2,3.137360000000002,0,3,0,60.47,29,64.55300000000003,False
Nc1c(O)nc2ccccc2c1N,1.1048,3,4,3,85.16,22,52.232600000000005,False
N#Cc1c(Cl)nc(C2CC2)c2c1CCOC2,2.5567800000000007,0,3,1,45.91,27,59.297000000000025,False
Fc1ccccc1-c1c(F)c(F)nc(F)c1F,3.4441000000000006,0,1,1,12.89,21,49.462999999999994,False
Nc1nc(Br)c2ccccc2c1-c1ccccc1,4.246500000000003,1,2,2,38.91,29,79.29140000000001,False
N#Cc1c(Cl)nc2c(c1-c1cccc(F)c1)COCC2,3.4854800000000017,0,3,1,45.91,30,72.71600000000002,False
CCCCCCCc1[nH]c2ccccc2c(=O)c1O,3.746600000000003,2,2,8,53.09,40,78.69650000000003,False
O=c1[nH]c2cc(F)ccc2c(O)c1-c1ccccc1,3.0398000000000005,2,2,2,53.09,29,71.62750000000001,False
Cc1nc2ccc(Br)cc2c(NN)c1C,2.8997399999999995,2,3,4,50.94,27,66.72710000000001,False
CCc1nc(N)c(C#N)c(-c2ccc(Cl)cc2)c1C,3.726700000000002,1,3,5,62.7,33,77.92540000000002,False
CC(C)c1c(C#N)c(Cl)nc2c1CCCC2,3.608880000000003,0,2,3,36.68,31,64.69300000000003,False
Cc1nc(CC(=O)O)c2ccccc2c1C,2.47874,1,3,4,50.19,29,62.55680000000003,False
Oc1nc2ccccc2c2ccccc12,3.0936000000000012,1,2,1,33.120000000000005,24,60.91380000000003,False
OCc1c2ccccc2nc2ccccc12,2.880300000000001,1,2,2,33.120000000000005,27,65.17180000000003,False
Cc1ccc2nc(-c3ccccc3)c(C)c(C(=O)O)c2c1,4.216840000000003,1,3,4,50.19,36,83.61230000000003,False
N#Cc1c2c(c(-c3ccccc3)[nH]c1=O)CCC2,2.40228,1,2,1,56.65,30,69.23870000000002,False
Cc1nc(SCCC#N)c(C#N)c2c1CCCC2,3.1462800000000017,0,4,4,60.47,33,71.28500000000003,False
CCc1nc2ccccc2c(Cl)c1C,3.7590200000000022,0,1,3,12.89,26,60.86800000000003,False
NC(=O)c1cn(-c2c3ccccc3nc3ccccc23)nn1,2.0675999999999997,1,5,2,86.69000000000001,33,82.68390000000002,False
CCOC(=O)c1c(N)[nH]c(=O)c2cc([N+](=O)[O-])ccc12,1.1952,2,6,5,128.32000000000002,31,71.592,False
Cc1c(CC(=O)O)c(C(F)(F)F)nc2ccccc12,3.189120000000001,1,3,3,50.19,29,62.82180000000003,False
O=c1c2ccccc2[nH]c2ccccc12,2.6813,1,1,0,32.86,24,62.07470000000002,False
Cn1c(=O)c(F)c(Cl)c2c(=O)[nH]cnc21,0.4142999999999998,1,4,1,67.75,20,52.57270000000001,False
N#Cc1c(Cl)nc2c(c1-c1cccc(F)c1)CCCC2,4.291580000000002,0,2,1,36.68,32,75.99800000000002,False
Cc1[nH]c2ccc(Oc3ccccc3Cl)cc2c(=O)c1C,4.590640000000002,1,2,4,42.09,35,85.56870000000004,False
Cc1[nH]c2c(C)cccc2c(=O)c1CN(C)C,2.2065400000000004,1,2,6,36.1,35,71.43370000000003,False
O=C(O)c1c2c(nc3cc(F)ccc13)CCC2,2.5608000000000004,1,3,1,50.19,27,60.68530000000002,False
CC(=O)c1c(-c2ccccc2)c2cc(C)ccc2[nH]c1=O,3.706120000000002,1,2,4,49.93,36,84.74620000000004,False
CCOC(=O)c1c(F)c(F)nc(F)c1F,1.8147,0,3,3,39.19,20,40.02550000000001,False
N#Cc1c(N)nc2c(c1N)CC(CO)O2,-0.5865200000000002,3,6,4,118.18,25,52.982600000000005,False
Cc1c(CC(=O)O)c(=O)[nH]c2c1c(=O)[nH]n2C,-0.5095800000000004,3,5,4,107.95,28,60.237199999999994,False
Cc1[nH]c(=O)c(C(=O)O)c2c1CCC2,0.8702200000000001,2,3,2,70.16,25,50.78400000000001,False
CCn1c(=O)c(S)c(O)c2ccccc21,2.0157,2,4,4,42.23,26,62.79880000000003,False
Cc1ccc(-c2nc(S)c(C#N)c3c2CCCC3)cc1,4.096200000000002,1,3,3,36.68,36,83.01900000000003,False
N#Cc1c(Cl)nc2c(c1-c1ccccc1Cl)CCC2,4.4157800000000025,0,2,1,36.68,29,76.43300000000004,False
Cc1c(C(=O)O)nc2ccc(Br)cc2c1O,2.709520000000001,2,4,3,70.42,24,62.80410000000002,False
O=Cc1c(O)nc2ccccc2c1Cl,2.4063000000000008,1,3,2,50.19,20,53.805300000000024,False
Cc1nc(NN)c2ccccc2c1C,2.1372400000000003,2,3,4,50.94,27,59.02710000000002,False
COc1cccc2c3c(c(C)nc12)CCS3,3.200020000000002,0,3,3,22.12,29,67.46000000000002,False
N#Cc1c(C(F)(F)F)c2c([nH]c1=O)CCCC2,2.1441800000000004,1,2,0,56.65,26,53.421700000000016,False
Cc1noc2nc3c(c(C(=O)O)c12)CCCC3,2.10822,1,5,2,76.22,29,60.14230000000003,False
CCN(CC)Cc1c(C)nc2ccc(C(=O)O)cc2c1O,2.7888200000000007,2,5,9,73.66000000000001,41,81.72910000000003,False
Cc1c(-c2ccccc2)nc2c(F)cccc2c1C(=O)O,4.047520000000002,1,3,3,50.19,33,78.83330000000005,False
CCOC(=O)c1[nH]c(=O)c2ccccc2c1O,1.4104,2,4,4,79.39,28,62.19000000000002,False
Cc1nc2c(C)cccc2c(O)c1CN1CCCCCC1,3.933240000000003,1,3,5,36.36000000000001,45,86.62680000000005,False
COc1cccc2c1c(O)c(C(=O)O)c(=O)n2C,0.9508999999999996,2,6,5,88.76000000000002,29,64.36510000000001,False
O=c1c2c([nH]c3ccccc13)CCCCC2,2.7970000000000015,1,1,0,32.86,31,65.82770000000004,False
Cc1cccc(Cc2c(C)[nH]c(=O)c(C#N)c2C)c1,2.76264,1,2,5,56.65,35,75.23670000000003,False
CCCNC(=O)CCc1c(C)[nH]c2c(C)cccc2c1=O,2.603740000000001,2,2,8,61.96,43,85.66440000000003,False
Cc1nc2ccc(Cl)cc2c(O)c1C(C)C,4.025620000000002,1,2,5,33.120000000000005,30,67.24380000000004,False
CCc1c(C)[nH]c2c(C)cccc2c1=S,4.076630000000003,1,1,4,15.79,30,67.98470000000003,False
Cc1c([N+](=O)[O-])c(=O)[nH]c2ccccc12,1.7447199999999998,1,3,2,76.0,23,55.96010000000001,False
Cc1nc2nccnc2c(C)c1Br,2.404140000000001,0,3,2,38.67,21,54.50700000000002,False
COc1ccc2c(c1)c(=O)c1ccc([N+](=O)[O-])cc1n2C,2.6085000000000003,0,5,4,74.37,33,79.90140000000002,False
CCOC(=O)c1c(O)c(C)c(C)[nH]c1=O,0.8740399999999999,2,4,6,79.39,28,54.158000000000015,False
O=c1c2c([nH]c3ccc(Cl)cc13)CCCC2,3.0603000000000016,1,1,0,32.86,28,66.22070000000002,False
Cc1ccc2c(c1)c(=O)c(C)c1n2C(=O)c2ccccc2-1,3.2872400000000015,0,3,2,39.07,34,82.84650000000002,False
O=c1[nH]c2ccc(Cl)cc2c2oc(-c3ccccc3)nc12,3.989700000000002,1,3,1,58.89,30,82.58170000000001,False
N#Cc1c(O)c2c(-c3ccccc3)csc2[nH]c1=O,2.8338800000000006,2,4,2,76.88,27,74.26150000000001,False
c1ccc2c(-n3ccnc3)c3ccccc3nc2c1,3.5737000000000014,0,3,1,30.71,30,76.37100000000004,False
Cc1nc(O)c(C(=O)O)c(C)c1C,1.4106599999999998,2,4,5,70.42,24,47.07210000000002,False
COC(=O)c1c(O)c2ccccc2[nH]c1=S,2.38959,2,4,3,62.32,25,62.13700000000002,False
Cc1nc2ccccc2c2c1C(=O)CCC2,3.0622200000000017,0,2,1,29.96,29,63.74850000000003,False
COc1ccc2c(OC)c3ccoc3nc2c1OC,3.006800000000001,0,5,6,53.72,32,71.17100000000002,False
Cn1c(=O)c2c(O)n[nH]c2c2ccccc21,1.1203999999999996,2,4,2,70.91,25,60.50550000000002,False
COc1cccc2c(=O)c(Cc3ccccc3)c(C)[nH]c12,3.435920000000002,1,2,5,42.09,38,85.10570000000004,False
CC(C)n1ncc2c(C(=O)O)c3c(nc21)CCCCC3,2.979300000000001,1,5,4,68.01,39,76.13130000000004,False
COC(=O)c1c(O)nc2c(c1O)CCCC2,1.1582,2,5,4,79.65,29,55.54810000000003,False
COC(=O)c1cccc2c1nc(Cl)c1cc(C)sc12,4.197920000000002,0,4,3,39.19,29,78.21250000000002,False
O=C(O)CNc1c2ccccc2nc2ccccc12,2.884500000000002,2,4,3,62.22,31,75.37450000000003,False
N#Cc1c2c(c(Cl)n3c1nc1ccccc13)CCC2,3.5012800000000013,0,3,0,41.09,29,74.44800000000004,False
Cc1nc2ccc(C(=O)O)cc2c2c1CC(C)S2,3.2781200000000013,1,4,3,50.19,31,72.46230000000004,False
CCCCN1C(=O)c2ccc3c4c(ccc(c24)C1=O)C(=O)N3,2.8016000000000005,1,3,4,66.48,36,82.17620000000004,False
COc1nc2ccccc2c2occc12,2.989600000000001,0,3,2,35.260000000000005,24,58.06700000000003,False
CCn1c(=O)c(Cc2ccccc2)c(O)c2ccccc21,3.317800000000002,1,3,5,42.23,38,84.79480000000004,False
COc1cc2nc(C)c(C(C)C)c(N)c2cc1OC,3.266020000000001,1,4,9,57.370000000000005,39,78.08540000000004,False
Cc1nc(N2CCNCC2)c2ccccc2c1C,2.26124,1,3,3,28.160000000000004,37,76.29970000000004,False
O=C(O)c1ccc2[nH]c(=O)c3ccccc3c2c1,2.3795,2,3,1,70.16,27,69.03400000000002,False
Cc1c(C(F)(F)F)[nH]c2ccccc2c1=O,2.8553200000000007,1,1,1,32.86,24,54.30770000000001,False
Cc1ccc2[nH]c(=O)c(-c3ccccc3)c(O)c2c1,3.2091200000000013,2,2,3,53.09,32,76.40650000000001,False
O=C(O)c1c2ccccc2nc2cc(O)cc(O)c12,2.497400000000001,3,5,3,90.65,28,69.53790000000001,False
Cc1nc(C=O)c(CO)c(CO)c1O,-0.1072799999999999,3,5,7,90.65,25,47.871900000000025,False
O=C(O)c1c2c(nc3ccc(F)cc13)CCC2,2.5608000000000004,1,3,1,50.19,27,60.68530000000002,False
Fc1ccccc1-c1c(F)c(F)nc(F)c1Cl,3.958400000000001,0,1,1,12.89,21,54.515,False
Cc1ccc2nc3c(c(C(=O)O)c2c1)CCC3,2.730120000000001,1,3,2,50.19,30,65.46430000000002,False
N#Cc1c(N)[nH]c(=S)c(C#N)c1-c1ccccc1,2.7367500000000007,2,4,2,89.38999999999999,26,70.9051,False
CCOC(=O)c1c(O)c(C(C)C)c(C)[nH]c1=O,1.68902,2,4,8,79.39,34,63.510000000000026,False
COc1ccc2[nH]c3ccccc3c(=O)c2c1,2.6899000000000006,1,2,2,42.09,28,68.62670000000001,False
Cc1c(C(=O)O)c2ccccc2[nH]c1=O,1.53472,2,3,2,70.16,24,56.26500000000001,False
Cc1c(C(=O)O)c(=O)c2cc(F)ccc2n1C,1.68422,1,4,3,59.3,27,60.84330000000001,False
Cc1nc2c(c3c1CCC3)CCC2,2.36742,0,1,1,12.89,28,53.02400000000003,False
CCCCc1c(O)c2ccccc2n(-c2ccccc2)c1=O,4.0389000000000035,1,3,6,42.23,41,89.82180000000004,False
O=C(O)c1c2c(nc3onc(-c4ccccc4)c13)CCC2,3.0767000000000015,1,5,2,76.22,33,76.22430000000004,False
CCCc1nc2ccccc2c(C(=O)O)c1CC,3.4479000000000024,1,3,6,50.19,35,72.07530000000004,False
Cc1nc(N)c(N)c(C)c1Cl,1.51624,2,3,4,64.92999999999999,21,47.54580000000001,False
CCOC(=O)c1c(O)c2ccccc2[nH]c1=O,1.4103999999999997,2,4,4,79.39,28,62.19000000000002,False
CCc1ccc2nc3c(c(C(=O)O)c2c1)CCC3,2.9841000000000015,1,3,3,50.19,33,70.10530000000003,False
CCc1c(C)nc2ccccc2c1Cl,3.759020000000003,0,1,3,12.89,26,60.86800000000004,False
Cc1c(CCC(=O)O)c(O)nc2c(C)cccc12,2.574440000000001,2,4,6,70.42,33,68.83860000000003,False
Cc1nc2ccc(Cl)cc2c(N)c1C(C)C,3.9022200000000016,1,2,5,38.91,31,69.99140000000003,False
COc1ccc2c(c1)c(=O)c(C)c1n2C(=O)c2ccccc2-1,2.987420000000002,0,4,3,48.3,35,84.66150000000002,False
Nc1c(Cl)nc2cc3c(cc2c1Cl)OCO3,2.8525,1,4,1,57.370000000000005,22,62.298400000000015,False
CC1CCc2nc3ccccc3c(C(=O)O)c2C1,3.057800000000001,1,3,2,50.19,33,69.89130000000003,False
Cc1nc2[nH]cnc2c(C)c1Cl,2.22814,1,2,2,41.57,20,48.372700000000016,False
Cc1c(Cl)nc(N)c2ccccc12,2.7788200000000005,1,2,2,38.91,22,55.902400000000014,False
Cc1nc2c(Cl)cccc2c(O)c1C,3.2106400000000006,1,2,3,33.120000000000005,24,57.891800000000025,False
N#Cc1c2c(c(O)[nH]c1=O)CCCC2,0.83098,2,3,1,76.88,24,50.08450000000001,False
Clc1c2c(nc3ccccc13)CCCC2,3.767000000000002,0,1,0,12.89,27,63.395000000000024,False
COc1c2ccccc2nc2ccccc12,3.396600000000002,0,2,2,22.12,27,65.80100000000003,False
