SMILES,Crippen_logp,NumHDonors,NumHAcceptors,NumRotatableBonds,TPSA,natoms,refractivity,HAS_PYR_H,HAS_MULTIPLE_PYR,HAS_FRAGMENTS,HAS_BAD_NITROGEN,MOL_WT,HAS_SULFONYL_HALIDE,HAS_ACID_HALIDES,INCHI,INCHI_KEY,CID,VENDORS,Combi-Blocks_link,Sigma-Aldrich_link,TCI (Tokyo Chemical Industry)_link,Thermo Fisher Scientific_link,"VWR, Part of Avantor_link",Ambeed_link,Name,Etot (Eh),C6AA_DISPERSION,C8AA_DISPERSION,Molecular Polarizability,Dipole from Density,HOMO/LUMO Gap (eV),Repulsion Energy (Eh),Isotropic ES (Eh),AnisotropicES (Eh),AnisotropicXC (Eh),Dispersion Energy (Eh),HOMO Energy (Eh),LUMO Energy (Eh),NFOD,Molecular Dipole,HAS_5MEMBERED_HETEROCYCLE_OR_QUINOLINE,HAS_PYRADINONE
CCOC(=O)c1cncc(CO)c1,0.7506,1,4,5,59.42,24,46.1163,True,False,False,False,181.191,False,False,"InChI=1S/C9H11NO3/c1-2-13-9(12)8-3-7(6-11)4-10-5-8/h3-5,11H,2,6H2,1H3",KVLGRHMHNMGGCH-UHFFFAOYSA-N,54573077,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/59936-06-0.html,KVLGRHMHNMGGCH-UHFFFAOYSA-N,-40.00135723,6219.573179,143407.2641,120.800466,1.168,2.666807205,0.458038687,0.073928426,0.001957253,0.012968119,-0.019260566,-0.383682,-0.2856786,0.2169,1.357,False,False
COCCNCc1ccc(C)nc1,1.12602,1,3,7,34.15,29,52.5567,True,False,False,False,180.251,False,False,"InChI=1S/C10H16N2O/c1-9-3-4-10(8-12-9)7-11-5-6-13-2/h3-4,8,11H,5-7H2,1-2H3",RTDRXKCEBDHLSL-UHFFFAOYSA-N,62544781,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-6083,NONE,NONE,NONE,NONE,NONE,RTDRXKCEBDHLSL-UHFFFAOYSA-N,-39.46408564,7830.4783,174575.9779,135.81383,1.653,3.278340365,0.520956562,0.033513776,0.006587912,0.024769691,-0.02224466,-0.353927,-0.2334502,0.1416,2.134,False,False
CCOc1ncccc1C(C)=O,1.6829,0,3,5,39.19,23,45.4105,True,False,False,False,165.192,False,False,"InChI=1S/C9H11NO2/c1-3-12-9-8(7(2)11)5-4-6-10-9/h4-6H,3H2,1-2H3",ICILFNKGOOEYFQ-UHFFFAOYSA-N,12326827,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/62838-66-8.html,ICILFNKGOOEYFQ-UHFFFAOYSA-N,-35.93333274,5659.845698,131172.6123,115.977774,3.006,2.715782199,0.455600574,0.049840661,0.002519579,0.015925548,-0.019450267,-0.3830943,-0.2832911,0.2263,3.701,False,False
CC(C)c1ncccc1N,1.7872,1,2,4,38.91,22,42.7384,True,False,False,False,136.198,False,False,"InChI=1S/C8H12N2/c1-6(2)8-7(9)4-3-5-10-8/h3-6H,9H2,1-2H3",BDGIMZHZSHEPSR-UHFFFAOYSA-N,20712442,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QW-0205,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1369105-90-7.html,BDGIMZHZSHEPSR-UHFFFAOYSA-N,-29.09123147,4747.0662,108175.2336,107.111864,3.048,3.407807029,0.438070941,0.018073567,0.008152263,0.021056998,-0.018420321,-0.353156,-0.2279214,0.1096,3.08,False,False
CCN(CC)CCc1ccncc1,1.9659,0,2,7,16.13,31,55.729,True,False,False,False,178.279,False,False,"InChI=1S/C11H18N2/c1-3-13(4-2)10-7-11-5-8-12-9-6-11/h5-6,8-9H,3-4,7,10H2,1-2H3",KHPJCEUYRXYZBA-UHFFFAOYSA-N,247907,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/s360457,NONE,NONE,NONE,NONE,KHPJCEUYRXYZBA-UHFFFAOYSA-N,-38.57110408,8613.212584,191697.336,142.715207,2.385,3.082135346,0.56136688,0.015307371,0.008511852,0.029873157,-0.026054026,-0.3507244,-0.237458,0.171,3.791,False,False
CCOC(=O)CC(=O)c1cccnc1,1.2175,0,4,5,56.26,25,49.8175,True,False,False,False,193.202,False,False,"InChI=1S/C10H11NO3/c1-2-14-10(13)6-9(12)8-4-3-5-11-7-8/h3-5,7H,2,6H2,1H3",APQGYFNHIWMRIJ-UHFFFAOYSA-N,222197,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QE-0054,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/6283-81-4.html,APQGYFNHIWMRIJ-UHFFFAOYSA-N,-42.13302315,7095.374901,165576.2178,129.461465,3.325,2.432194677,0.499609296,0.075227863,8.44e-05,0.01665703,-0.020034839,-0.3898572,-0.3004757,0.2963,2.525,False,False
COC(=O)C1(c2ccncc2)CC1,1.2862,0,3,3,39.19,24,47.165,True,False,False,False,177.203,False,False,"InChI=1S/C10H11NO2/c1-13-9(12)10(4-5-10)8-2-6-11-7-3-8/h2-3,6-7H,4-5H2,1H3",CDHBUZQETVZTMA-UHFFFAOYSA-N,70701082,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?HD-3776,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1354940-74-1.html,CDHBUZQETVZTMA-UHFFFAOYSA-N,-38.05776821,6382.157298,149487.9389,122.634277,0.269,3.275684505,0.474840615,0.052126244,0.002804492,0.018465125,-0.021046709,-0.37349,-0.2531108,0.1284,0.175,False,False
C(=NCc1ccccc1)c1cccnc1,2.7007,0,2,3,25.25,27,61.977,True,False,False,False,196.253,False,False,"InChI=1S/C13H12N2/c1-2-5-12(6-3-1)9-15-11-13-7-4-8-14-10-13/h1-8,10-11H,9H2",DXDPRQLAIWIMDP-UHFFFAOYSA-N,3851439,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QG-7583,NONE,NONE,NONE,NONE,NONE,DXDPRQLAIWIMDP-UHFFFAOYSA-N,-39.75674825,9475.074815,230730.2447,155.708438,0.535,2.569771223,0.700215618,0.013627358,0.0041556,0.034711467,-0.024869192,-0.3730229,-0.2785856,0.3289,1.468,False,False
O=C(Cc1ccncc1)c1ccccc1,2.507,0,2,3,29.96,26,58.7135,True,False,False,False,197.237,False,False,"InChI=1S/C13H11NO/c15-13(12-4-2-1-3-5-12)10-11-6-8-14-9-7-11/h1-9H,10H2",ACULMSXMKICJIS-UHFFFAOYSA-N,287104,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-6514,https://www.sigmaaldrich.com/catalog/product/aldrich/t313602,NONE,NONE,NONE,NONE,ACULMSXMKICJIS-UHFFFAOYSA-N,-40.40165323,8928.400245,219422.8203,150.652341,4.496,2.505132644,0.688109027,0.03385754,0.002301613,0.026209892,-0.025083609,-0.3746639,-0.282602,0.2957,4.375,False,False
O=C(O)c1cc2c(cn1)OCCC2,1.1048,1,4,1,59.42,22,45.0123,True,False,False,False,179.175,False,False,"InChI=1S/C9H9NO3/c11-9(12)7-4-6-2-1-3-13-8(6)5-10-7/h4-5H,1-3H2,(H,11,12)",AEBMIGWPSNFWOA-UHFFFAOYSA-N,22313360,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QV-9491,NONE,NONE,NONE,NONE,NONE,AEBMIGWPSNFWOA-UHFFFAOYSA-N,-39.00870331,5722.288895,134771.698,115.691447,3.374,2.768637314,0.439065916,0.068836312,0.003720095,0.010461644,-0.019509311,-0.3786124,-0.2768669,0.2029,4.214,False,False
CCCOc1ncccc1C(N)=O,0.9693,1,3,5,65.21,25,48.5409,True,False,False,False,180.207,False,False,"InChI=1S/C9H12N2O2/c1-2-6-13-9-7(8(10)12)4-3-5-11-9/h3-5H,2,6H2,1H3,(H2,10,12)",NXQJBRLUNCIHHF-UHFFFAOYSA-N,68764118,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?LD-1197,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/850240-51-6.html,NXQJBRLUNCIHHF-UHFFFAOYSA-N,-39.37787709,6634.700238,151922.2781,125.307496,4.199,3.166150016,0.484693474,0.063050043,0.00752859,0.016633341,-0.020994592,-0.376747,-0.2603931,0.1458,3.76,False,False
C[Si](C)(C)c1cc2ncccc2o1,2.373,0,2,4,26.03,26,56.989,True,False,False,False,191.306,False,False,"InChI=1S/C10H13NOSi/c1-13(2,3)10-7-8-9(12-10)5-4-6-11-8/h4-7H,1-3H3",RQXZHRYLHLGFDJ-UHFFFAOYSA-N,13636539,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QE-9943,NONE,NONE,NONE,NONE,NONE,RQXZHRYLHLGFDJ-UHFFFAOYSA-N,-36.74150655,8336.172216,226013.5947,146.681919,1.693,2.833006102,0.556760581,0.037151399,0.007863134,0.019401967,-0.023488596,-0.3652687,-0.2611576,0.1902,2.352,False,False
CCOC(=O)c1ccc(N)nc1,0.8405,1,4,4,65.21,22,44.6059,True,False,False,False,166.18,False,False,"InChI=1S/C8H10N2O2/c1-2-12-8(11)6-3-4-7(9)10-5-6/h3-5H,2H2,1H3,(H2,9,10)",FIKVWPJKNMTBBD-UHFFFAOYSA-N,235927,"['Ambeed', 'Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?CA-4052,https://www.sigmaaldrich.com/catalog/product/aldrich/agn00030?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/39658-41-8.html,FIKVWPJKNMTBBD-UHFFFAOYSA-N,-36.22158258,5412.356202,124981.8954,113.593512,3.591,3.099400933,0.437267923,0.064234882,0.002710713,0.015140653,-0.017494898,-0.37465,-0.2607491,0.1644,3.275,False,False
c1ccc(Oc2cccnc2)cc1,2.8739,0,2,2,22.12,22,50.753,True,False,False,False,171.199,False,False,InChI=1S/C11H9NO/c1-2-5-10(6-3-1)13-11-7-4-8-12-9-11/h1-9H,KDGUIKPOZGYLQJ-UHFFFAOYSA-N,200510,"['Sigma-Aldrich', 'Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-9206,https://www.sigmaaldrich.com/catalog/product/aldrich/cds020813?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/2176-45-6.html,KDGUIKPOZGYLQJ-UHFFFAOYSA-N,-35.10671666,6623.515451,163145.2552,130.483774,1.84,3.140035762,0.580934437,0.021126097,0.00304757,0.022356299,-0.020806408,-0.373787,-0.2583928,0.1651,2.008,False,False
CCNCc1ccc(C)nc1,1.49952,1,2,5,24.92,25,46.3547,True,False,False,False,150.225,False,False,"InChI=1S/C9H14N2/c1-3-10-6-9-5-4-8(2)11-7-9/h4-5,7,10H,3,6H2,1-2H3",DCKUIQHGAGVODN-UHFFFAOYSA-N,12214340,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-2265,NONE,NONE,NONE,NONE,NONE,DCKUIQHGAGVODN-UHFFFAOYSA-N,-32.24499312,5915.536583,133408.1888,119.07874,2.531,3.268867059,0.471824533,0.017215461,0.007810304,0.026421296,-0.018919777,-0.3564682,-0.2363395,0.1476,2.753,False,False
N#Cc1ncccc1Oc1ccccc1,2.74558,0,3,2,45.91,23,55.468,True,False,False,False,196.209,False,False,InChI=1S/C12H8N2O/c13-9-11-12(7-4-8-14-11)15-10-5-2-1-3-6-10/h1-8H,TUYOTABFLYBHHW-UHFFFAOYSA-N,12202662,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/ph007666,NONE,NONE,NONE,NONE,TUYOTABFLYBHHW-UHFFFAOYSA-N,-39.62740539,8062.948164,201640.9559,143.333705,4.187,2.674414361,0.686810676,0.027354984,0.003449475,0.036482468,-0.024079831,-0.3874488,-0.2891659,0.2597,4.149,False,False
CNC(COC)c1ccccn1,0.9885,1,3,6,34.15,26,47.9137,True,False,False,False,166.224,False,False,"InChI=1S/C9H14N2O/c1-10-9(7-12-2)8-5-3-4-6-11-8/h3-6,9-10H,7H2,1-2H3",CIVVDUQQGKBETN-UHFFFAOYSA-N,45791145,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?HF-9843,https://www.sigmaaldrich.com/catalog/product/aldrich/cbr01327?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,CIVVDUQQGKBETN-UHFFFAOYSA-N,-36.2942935,6516.855195,145804.0034,124.312779,0.96,3.119047968,0.483433959,0.032936989,0.00976259,0.023282316,-0.021477363,-0.3539819,-0.239359,0.1593,1.4,False,False
Nc1cccnc1N1CCOCC1,0.5004,1,4,2,51.38,26,51.6814,True,False,False,False,179.223,False,False,"InChI=1S/C9H13N3O/c10-8-2-1-3-11-9(8)12-4-6-13-7-5-12/h1-3H,4-7,10H2",DHYQHRDXKCKJAN-UHFFFAOYSA-N,2776573,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?SS-5454,https://www.sigmaaldrich.com/catalog/product/aldrich/cds013995?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,DHYQHRDXKCKJAN-UHFFFAOYSA-N,-38.74063092,6952.418688,157546.4586,128.017033,3.568,3.200132075,0.49451984,0.040540585,0.009872713,0.01996122,-0.02390523,-0.3437158,-0.2261131,0.1373,3.432,False,False
CNCc1ncc(C)c(OC)c1C,1.42644,1,3,7,34.15,29,53.0267,True,False,False,False,180.251,False,False,"InChI=1S/C10H16N2O/c1-7-5-12-9(6-11-3)8(2)10(7)13-4/h5,11H,6H2,1-4H3",QHIBLHAKBKSQMB-UHFFFAOYSA-N,28399741,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JF-9369,NONE,NONE,NONE,NONE,NONE,QHIBLHAKBKSQMB-UHFFFAOYSA-N,-39.47693642,7796.727887,174180.7605,135.43835,1.151,3.062493664,0.520659102,0.034361697,0.011480572,0.023518147,-0.0246241,-0.3488898,-0.2363453,0.1645,1.194,False,False
CC(C)NC(=O)c1cccnc1Cl,1.8732,1,2,4,41.99,24,51.8492,True,False,False,False,198.653,False,False,"InChI=1S/C9H11ClN2O/c1-6(2)12-9(13)7-4-3-5-11-8(7)10/h3-6H,1-2H3,(H,12,13)",VOZRJJMDZPIFHZ-UHFFFAOYSA-N,902044,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QD-0923,NONE,NONE,NONE,NONE,NONE,VOZRJJMDZPIFHZ-UHFFFAOYSA-N,-39.36285204,7381.022137,186121.1005,132.776521,2.241,3.081211166,0.473652207,0.049907206,0.002950657,0.017938519,-0.022085871,-0.3913847,-0.2781523,0.1879,2.154,False,False
Cc1cc(C)nc(C(=O)O)c1,1.39664,1,3,3,50.19,20,40.6703,True,False,False,False,151.165,False,False,"InChI=1S/C8H9NO2/c1-5-3-6(2)9-7(4-5)8(10)11/h3-4H,1-2H3,(H,10,11)",DYOKWPWMTZHTPS-UHFFFAOYSA-N,693295,"['Ambeed', 'Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-1800,https://www.sigmaaldrich.com/catalog/product/aldrich/cds022079?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,https://www.ambeed.com/products/18088-10-3.html,DYOKWPWMTZHTPS-UHFFFAOYSA-N,-32.78657428,4536.853855,106546.9595,104.178851,3.978,2.561635691,0.410857211,0.056621552,0.003312571,0.013280893,-0.015963202,-0.3747903,-0.2806519,0.2269,4.488,False,False
Nc1cccc(C2CCC2)n1,1.9313,1,2,2,38.91,23,45.2414,True,False,False,False,148.209,False,False,"InChI=1S/C9H12N2/c10-9-6-2-5-8(11-9)7-3-1-4-7/h2,5-7H,1,3-4H2,(H2,10,11)",FWGDQVVMZAPJRK-UHFFFAOYSA-N,45788027,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JN-7561,NONE,NONE,NONE,NONE,NONE,FWGDQVVMZAPJRK-UHFFFAOYSA-N,-31.22436165,5397.982617,124791.7923,113.581041,1.886,3.517102233,0.478163754,0.020339184,0.006670112,0.021676219,-0.018941946,-0.3563416,-0.2270905,0.0998,1.644,False,False
COC(=O)c1cnc(C)cc1Cl,1.83002,0,3,3,39.19,20,45.3235,True,False,False,False,185.61,False,False,"InChI=1S/C8H8ClNO2/c1-5-3-7(9)6(4-10-5)8(11)12-2/h3-4H,1-2H3",VAKBQHRUUZLSLW-UHFFFAOYSA-N,20691977,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-2066,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/886372-05-0.html,VAKBQHRUUZLSLW-UHFFFAOYSA-N,-36.82890756,5717.090773,147701.2908,116.848809,2.679,2.788772968,0.396366341,0.05498877,-0.002743664,0.012145283,-0.01829745,-0.3909418,-0.2884563,0.2054,2.778,False,False
Clc1cccc(N2CCCCC2)n1,2.7253,0,2,1,16.13,26,55.311,True,False,False,False,196.681,False,False,"InChI=1S/C10H13ClN2/c11-9-5-4-6-10(12-9)13-7-2-1-3-8-13/h4-6H,1-3,7-8H2",RLCPWOMTHWJBGU-UHFFFAOYSA-N,14322669,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?QD-9422,NONE,NONE,NONE,NONE,NONE,RLCPWOMTHWJBGU-UHFFFAOYSA-N,-38.47747566,8023.166779,200384.2075,137.880486,4.145,3.309458649,0.500904273,0.019733783,0.004242562,0.02104636,-0.024455068,-0.3612274,-0.2396071,0.1208,4.568,False,False
CC(N)Cc1ccncc1,0.9713,1,2,4,38.91,22,41.5904,True,False,False,False,136.198,False,False,"InChI=1S/C8H12N2/c1-7(9)6-8-2-4-10-5-3-8/h2-5,7H,6,9H2,1H3",SCMJZBZLSWJQJO-UHFFFAOYSA-N,16494786,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-0017,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/801173-51-3.html,SCMJZBZLSWJQJO-UHFFFAOYSA-N,-29.07613253,4748.734827,108145.9256,107.156084,2.522,3.291970902,0.437463066,0.019247517,0.007195973,0.024383157,-0.017935574,-0.3635513,-0.2425736,0.13,2.965,False,False
COC(=O)c1ccc(OC)nc1N,0.459,1,5,5,74.44,23,46.5409,True,False,False,False,182.179,False,False,"InChI=1S/C8H10N2O3/c1-12-6-4-3-5(7(9)10-6)8(11)13-2/h3-4H,1-2H3,(H2,9,10)",IWCRNCDRJMTEMA-UHFFFAOYSA-N,51003144,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?HG-1830,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/1227048-93-2.html,IWCRNCDRJMTEMA-UHFFFAOYSA-N,-40.3047851,5966.189453,136938.3969,118.519197,0.645,3.014291301,0.432751303,0.078991986,0.003606836,0.010612513,-0.018953825,-0.3728816,-0.2621085,0.1677,0.787,False,False
CC(Nc1ccccc1)c1ccccn1,3.2547,1,2,4,24.92,29,62.7167,True,False,False,False,198.269,False,False,"InChI=1S/C13H14N2/c1-11(13-9-5-6-10-14-13)15-12-7-3-2-4-8-12/h2-11,15H,1H3",OTQPFEBBTYKNCP-UHFFFAOYSA-N,238339,['Sigma-Aldrich'],NONE,https://www.sigmaaldrich.com/catalog/product/aldrich/ph010681,NONE,NONE,NONE,NONE,OTQPFEBBTYKNCP-UHFFFAOYSA-N,-40.80766258,9930.249745,237738.4277,158.341389,2.69,2.9102916,0.691543271,0.015743449,0.008072767,0.030078042,-0.028360601,-0.350312,-0.2433607,0.2104,2.441,False,False
CC(=O)Nc1cc(N)ccn1,0.6222,2,3,3,68.01,20,42.9531,True,False,False,False,151.169,False,False,"InChI=1S/C7H9N3O/c1-5(11)10-7-4-6(8)2-3-9-7/h2-4H,1H3,(H3,8,9,10,11)",JXLUCZOWEKZFQZ-UHFFFAOYSA-N,12897227,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QP-3874,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/75279-39-9.html,JXLUCZOWEKZFQZ-UHFFFAOYSA-N,-32.43237938,4644.174044,107831.5435,106.170703,1.707,3.600851265,0.424815583,0.055604758,0.005517127,0.01664435,-0.01595061,-0.3687043,-0.2363754,0.1085,1.672,False,False
N#Cc1cccc(N2CCOCC2)n1,0.78988,0,4,1,49.15,25,51.984,True,False,False,False,189.218,False,False,"InChI=1S/C10H11N3O/c11-8-9-2-1-3-10(12-9)13-4-6-14-7-5-13/h1-3H,4-7H2",WKDAOTSKEPJLCC-UHFFFAOYSA-N,18525738,"['Ambeed', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QY-2131,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/868755-53-7.html,WKDAOTSKEPJLCC-UHFFFAOYSA-N,-39.82528555,7352.294953,172221.5817,131.825811,4.863,2.743501835,0.571296871,0.038895128,0.007189229,0.031657933,-0.022991463,-0.3759838,-0.2751619,0.2338,5.743,False,False
CC(C)OC(=O)c1cccnc1,1.6468,0,3,4,39.19,23,44.7885,True,False,False,False,165.192,False,False,"InChI=1S/C9H11NO2/c1-7(2)12-9(11)8-4-3-5-10-6-8/h3-7H,1-2H3",VSRSQDMWBSKNSF-UHFFFAOYSA-N,68379,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?JK-5736,NONE,NONE,NONE,NONE,NONE,VSRSQDMWBSKNSF-UHFFFAOYSA-N,-35.94301372,5672.338236,131218.2137,116.092191,0.842,2.701476755,0.460451238,0.052873422,-7.5e-05,0.016979494,-0.01788286,-0.3817369,-0.2824595,0.2046,0.844,False,False
CC(C)Nc1cc(C(=O)O)ccn1,1.6001,2,4,5,62.22,25,49.955,True,False,False,False,180.207,False,False,"InChI=1S/C9H12N2O2/c1-6(2)11-8-5-7(9(12)13)3-4-10-8/h3-6H,1-2H3,(H,10,11)(H,12,13)",RDXOHTUCDYEDPE-UHFFFAOYSA-N,13500881,['Combi-Blocks'],https://www.combi-blocks.com/cgi-bin/find.cgi?HB-2070,NONE,NONE,NONE,NONE,NONE,RDXOHTUCDYEDPE-UHFFFAOYSA-N,-39.39496494,6620.675047,152016.7449,125.089241,0.922,2.586213043,0.477924178,0.066569779,0.003339591,0.016785728,-0.02115809,-0.3711194,-0.2760778,0.2739,2.17,False,False
CNCc1cccc(C)n1,1.10942,1,2,4,24.92,22,41.7377,True,False,False,False,136.198,False,False,"InChI=1S/C8H12N2/c1-7-4-3-5-8(10-7)6-9-2/h3-5,9H,6H2,1-2H3",NQMUUQGZZLWYGM-UHFFFAOYSA-N,81438,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?JG-4650,https://www.sigmaaldrich.com/catalog/product/aldrich/s363774,NONE,NONE,NONE,NONE,NQMUUQGZZLWYGM-UHFFFAOYSA-N,-29.08092134,4768.801496,108350.0017,107.42506,1.461,3.104143339,0.430555028,0.017158999,0.008283453,0.024513562,-0.016554069,-0.3505646,-0.2364894,0.1585,1.082,False,False
OCc1cnc2c(c1)CCCO2,0.8989,1,3,2,42.35,23,43.9758,True,False,False,False,165.192,False,False,"InChI=1S/C9H11NO2/c11-6-7-4-8-2-1-3-12-9(8)10-5-7/h4-5,11H,1-3,6H2",XBVQYXNQVLAKRM-UHFFFAOYSA-N,71299036,"['Sigma-Aldrich', 'Combi-Blocks']",https://www.combi-blocks.com/cgi-bin/find.cgi?QB-0188,https://www.sigmaaldrich.com/catalog/product/aldrich/ade001393?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,XBVQYXNQVLAKRM-UHFFFAOYSA-N,-35.94599981,5558.081299,128587.9974,114.034983,2.664,3.421613403,0.447943203,0.047208661,0.006467447,0.012804037,-0.019851112,-0.3693272,-0.2435852,0.1033,2.881,False,False
C[Si](C)(C)C#Cc1ccc(F)cn1,2.4496,0,1,3,12.89,25,54.419,True,False,False,False,193.297,False,False,"InChI=1S/C10H12FNSi/c1-13(2,3)7-6-10-5-4-9(11)8-12-10/h4-5,8H,1-3H3",WUQXLHRGNKUVNJ-UHFFFAOYSA-N,44754927,"['Combi-Blocks', 'Sigma-Aldrich']",https://www.combi-blocks.com/cgi-bin/find.cgi?JH-2742,https://www.sigmaaldrich.com/catalog/product/aldrich/rni00200?utm_source=pubchem&utm_campaign=pubchem_2017&utm_medium=referral,NONE,NONE,NONE,NONE,WUQXLHRGNKUVNJ-UHFFFAOYSA-N,-36.82866465,8003.69733,218889.7305,143.271871,2.28,2.967372234,0.576507806,0.038684683,0.005741707,0.02155897,-0.020096591,-0.3796107,-0.2705618,0.2111,3.322,False,False
CCOC(=O)c1nc(C)ccc1N,1.14892,1,4,5,65.21,25,49.3429,True,False,False,False,180.207,False,False,"InChI=1S/C9H12N2O2/c1-3-13-9(12)8-7(10)5-4-6(2)11-8/h4-5H,3,10H2,1-2H3",FIPOQFKNRYLKMK-UHFFFAOYSA-N,572617,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QM-7514,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/908832-89-3.html,FIPOQFKNRYLKMK-UHFFFAOYSA-N,-39.38209467,6617.6053,151751.2069,125.139176,5.289,2.603850735,0.477420401,0.061528238,0.006783289,0.016033938,-0.020675829,-0.362261,-0.2665712,0.2504,5.425,False,False
CC(=O)c1oc2cccnc2c1N,1.6126,1,4,3,69.12,21,48.4259,True,False,False,False,176.175,False,False,"InChI=1S/C9H8N2O2/c1-5(12)9-7(10)8-6(13-9)3-2-4-11-8/h2-4H,10H2,1H3",QXIYQLIXYSZFDP-UHFFFAOYSA-N,57942072,['Ambeed'],NONE,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/869789-21-9.html,QXIYQLIXYSZFDP-UHFFFAOYSA-N,-37.33595285,5806.372796,139901.686,119.116999,2.855,2.390384398,0.502049804,0.052863659,0.006423218,0.014418182,-0.019344962,-0.3752468,-0.2874018,0.3531,2.766,False,False
Nc1ccccc1-c1cccnc1,2.3308,1,2,2,38.91,23,54.0854,True,False,False,False,170.215,False,False,"InChI=1S/C11H10N2/c12-11-6-2-1-5-10(11)9-4-3-7-13-8-9/h1-8H,12H2",MTYHJHATMPCNLW-UHFFFAOYSA-N,459519,"['Combi-Blocks', 'Ambeed']",https://www.combi-blocks.com/cgi-bin/find.cgi?QC-3148,NONE,NONE,NONE,NONE,https://www.ambeed.com/products/177202-83-4.html,MTYHJHATMPCNLW-UHFFFAOYSA-N,-34.47791171,7032.617111,172439.4591,134.851282,2.261,3.006350306,0.617290152,0.015729894,0.007260489,0.025512874,-0.023013683,-0.3586462,-0.2481649,0.2076,2.477,False,False
